block_number,block_hash,transaction_hash,transaction_index,log_index,pair_address,event_type,in_observation_window,sender,to,reserve0_raw,reserve1_raw,amount0_in_raw,amount1_in_raw,amount0_out_raw,amount1_out_raw,removed
25545745,0x7bbc4619698dd7d7ac2a6a9b0547292464f4da3abc06fb20ff322fa6c12b10d3,0x3b5b86e193db941f85b256a66d9ccda1cf4842e8d05f120775a355757488e1a3,0,221,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,,,0,1855684228,980806913527883756,0,False
25545745,0x7bbc4619698dd7d7ac2a6a9b0547292464f4da3abc06fb20ff322fa6c12b10d3,0x3b5b86e193db941f85b256a66d9ccda1cf4842e8d05f120775a355757488e1a3,0,256,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801797094864,4668343099874314493945,,,,,False
25545745,0x7bbc4619698dd7d7ac2a6a9b0547292464f4da3abc06fb20ff322fa6c12b10d3,0x3b5b86e193db941f85b256a66d9ccda1cf4842e8d05f120775a355757488e1a3,0,257,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,,,2199388342,0,0,1163314191575100607,False
25545748,0xe75063324220fa26d29d44077dbaacb207822676c9edc9180dc1a1c980ed6a39,0x2b89b99d0d5552f0e0fd7d54701e28ec2a1f332a22d6d5316ac4f1c2df06059b,97,238,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801802138912,4668340432613189322880,,,,,False
25545748,0xe75063324220fa26d29d44077dbaacb207822676c9edc9180dc1a1c980ed6a39,0x2b89b99d0d5552f0e0fd7d54701e28ec2a1f332a22d6d5316ac4f1c2df06059b,97,239,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,0xb771f724c504b329623b0ce9199907137670600e,,,5044048,0,0,2667261125171065,False
25545757,0x53a0e542c17395b190ea774ca1c497a683f9087063b9d2913beafb38ffda231d,0xdf2ee5f0180e4da9c453d38143b64f7552aa0e90c4f3e744ef47f40f1cb5d551,1,2,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3915906603620999314737,7388542484965,,,,,False
25545757,0x53a0e542c17395b190ea774ca1c497a683f9087063b9d2913beafb38ffda231d,0xdf2ee5f0180e4da9c453d38143b64f7552aa0e90c4f3e744ef47f40f1cb5d551,1,3,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x5597278e3baa59d53e256db5cbabc9b491499ce5,0x9b533f1ceaa5ceb7e5b8994ef16499e47a66312d,,,0,14000000,7397714508994117,0,False
25545758,0xc8e246c428bf9c01284a15e7d2e9d1b2d61f5a020181b0503f10e5d3c4cbc099,0xe11076bcfd524767e15b5a5e25b8f3ad37742e8f49640058cc75d718c15766bb,95,281,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,True,,,1667845362809,1665683488858,,,,,False
25545758,0xc8e246c428bf9c01284a15e7d2e9d1b2d61f5a020181b0503f10e5d3c4cbc099,0xe11076bcfd524767e15b5a5e25b8f3ad37742e8f49640058cc75d718c15766bb,95,282,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Swap,True,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,0x111111125421ca6dc452d289314280a0f8842a65,,,0,999000,997296,0,False
25545759,0x0f51df9f4297bf558c2a2ee43a80f3214448eea5632263377aeee4355a275d02,0xde113c777a5c0f3ae8288483f64b3c619bab7b80d3091c5a51e5e6c7681d6e33,2,206,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801818519423,4668331770722165307865,,,,,False
25545759,0x0f51df9f4297bf558c2a2ee43a80f3214448eea5632263377aeee4355a275d02,0xde113c777a5c0f3ae8288483f64b3c619bab7b80d3091c5a51e5e6c7681d6e33,2,207,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x36331e299247e5d0d3261e1d9852f6e0cffee95c,0x36331e299247e5d0d3261e1d9852f6e0cffee95c,,,16380511,0,0,8661891024015015,False
25545760,0x183b876ac2035ce8b64a61d3d4bdc1cb03b0f24483cbe6e112e18cc90fcc6532,0x8dc430bc7b81dede0a2cab618e0564ed0eaf93c993d5ee1ba3adf9f5b4ee7dff,3,89,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3915904990848979360664,7388545537105,,,,,False
25545760,0x183b876ac2035ce8b64a61d3d4bdc1cb03b0f24483cbe6e112e18cc90fcc6532,0x8dc430bc7b81dede0a2cab618e0564ed0eaf93c993d5ee1ba3adf9f5b4ee7dff,3,90,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x950fd558f47e234a2fde23b7d61f7ccdbcb4a86f,0x950fd558f47e234a2fde23b7d61f7ccdbcb4a86f,,,0,3052140,1612772019954073,0,False
25545761,0x6d727e9fac32f90218620c51dd427ebc584af8e2050cb31d7dbbd5c70d4d7635,0x75f67f54f34ae597d901b8681dd4d30b2f13f88355d67cfaaeae3792e5418c6c,82,122,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801824188800,4668328772805749803994,,,,,False
25545761,0x6d727e9fac32f90218620c51dd427ebc584af8e2050cb31d7dbbd5c70d4d7635,0x75f67f54f34ae597d901b8681dd4d30b2f13f88355d67cfaaeae3792e5418c6c,82,123,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x4eeb167fe8f1423c4852b916e39f32e6ac4b4099,0x4eeb167fe8f1423c4852b916e39f32e6ac4b4099,,,5669377,0,0,2997916415503871,False
25545770,0x862daadd39efabfce1e77929de72d2640fd1483d37273327a9ac6dfc71a07c5f,0x83eaf27d67a732c11d9aa68777208fe996c5889e549bfc1ba962eb89aa83a7e7,55,293,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801824178501,4668328778285122124494,,,,,False
25545770,0x862daadd39efabfce1e77929de72d2640fd1483d37273327a9ac6dfc71a07c5f,0x83eaf27d67a732c11d9aa68777208fe996c5889e549bfc1ba962eb89aa83a7e7,55,294,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x423d607bd4e213e9b64a54b324ab7f632feec647,,,0,5479372320500,10299,0,False
25545772,0xf9ceb2a7e01138559b567ddae876972b944cb65ae620f9f6e5d2fade8a7702aa,0x60f4ee49a636d2e310a22058019d833f280b0d087da163842753fef3e559a8bd,24,241,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3915901292005278708182,7388552537105,,,,,False
25545772,0xf9ceb2a7e01138559b567ddae876972b944cb65ae620f9f6e5d2fade8a7702aa,0x60f4ee49a636d2e310a22058019d833f280b0d087da163842753fef3e559a8bd,24,242,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x5597278e3baa59d53e256db5cbabc9b491499ce5,0x9b533f1ceaa5ceb7e5b8994ef16499e47a66312d,,,0,7000000,3698843700652482,0,False
25545774,0x21500eb6edd39ee8f057c62ba9b9e0153d01e6a44830605d772d2f849f888ac5,0x580b3efad5850f5c0e184aef5e9013e6e7289663990e4848fc2281f224c593a5,109,396,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3915901790755278708182,7388551598883,,,,,False
25545774,0x21500eb6edd39ee8f057c62ba9b9e0153d01e6a44830605d772d2f849f888ac5,0x580b3efad5850f5c0e184aef5e9013e6e7289663990e4848fc2281f224c593a5,109,397,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,0x111111125421ca6dc452d289314280a0f8842a65,,,498750000000000,0,0,938222,False
25545777,0x4eeb4d11b802a409f51e0361bd0741fb4cb1451f6e42abe245951ff82a8cd772,0x43abff2abb9c953f4ecc23463f695cde5019648497d4771e25030bc0ce1ef509,19,167,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3915896506703641613628,7388561598883,,,,,False
25545777,0x4eeb4d11b802a409f51e0361bd0741fb4cb1451f6e42abe245951ff82a8cd772,0x43abff2abb9c953f4ecc23463f695cde5019648497d4771e25030bc0ce1ef509,19,168,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x5597278e3baa59d53e256db5cbabc9b491499ce5,0x9b533f1ceaa5ceb7e5b8994ef16499e47a66312d,,,0,10000000,5284051637094554,0,False
25545780,0xf5c760b174dd0cab98e900191ce913ebf412c23fff61e90ba5f2edf1950efaeb,0xdc3edefb1465113d90fbac014644872985ad781be93b522e921bae4b44bd458a,19,105,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801817002005,4668332596025777727974,,,,,False
25545780,0xf5c760b174dd0cab98e900191ce913ebf412c23fff61e90ba5f2edf1950efaeb,0xdc3edefb1465113d90fbac014644872985ad781be93b522e921bae4b44bd458a,19,106,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0xcbc35d5c850a94bf4866b768a72fa688db07dde6,0xcbc35d5c850a94bf4866b768a72fa688db07dde6,,,0,3817740655603480,7176496,0,False
25545789,0x6980bde43c6435935c12e0b905a33224bc5d8e7d616d3475a6400aa951686cf8,0x79786c6987632296f7ff55a36d33b70b427f385c4719a1be487facaeba59bf3a,539,971,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801810739606,4668335927491894615882,,,,,False
25545789,0x6980bde43c6435935c12e0b905a33224bc5d8e7d616d3475a6400aa951686cf8,0x79786c6987632296f7ff55a36d33b70b427f385c4719a1be487facaeba59bf3a,539,972,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x423d607bd4e213e9b64a54b324ab7f632feec647,,,0,3331466116887908,6262399,0,False
25545801,0x5eff9dfb343de279dc27927d2bf7bb9178f2005579efc255de96a64fc0b80c21,0xa8acf8bd898884a138baff64092f46e3bac10f8cc13363a76bdc0a660b28ece7,12,172,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3915892807875995607650,7388568598883,,,,,False
25545801,0x5eff9dfb343de279dc27927d2bf7bb9178f2005579efc255de96a64fc0b80c21,0xa8acf8bd898884a138baff64092f46e3bac10f8cc13363a76bdc0a660b28ece7,12,173,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x5597278e3baa59d53e256db5cbabc9b491499ce5,0x9b533f1ceaa5ceb7e5b8994ef16499e47a66312d,,,0,7000000,3698827646005978,0,False
25545805,0x7303d4141e9bae1f8bfb0072f6dc5fc58099f664f8e37b1561bb9c21bac98488,0xb00d3b1ad04845b2bc0839367e2c6797197448db08bb21d7c92fa3c4d95d3db4,262,731,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801803169107,4668339954846234771297,,,,,False
25545805,0x7303d4141e9bae1f8bfb0072f6dc5fc58099f664f8e37b1561bb9c21bac98488,0xb00d3b1ad04845b2bc0839367e2c6797197448db08bb21d7c92fa3c4d95d3db4,262,732,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x423d607bd4e213e9b64a54b324ab7f632feec647,,,0,4027354340155415,7570499,0,False
25545811,0xc430a2dcb9152b23293155435233cbd3da550ad260dee5872be5dbab39dab303,0x28fe2119ab1256df20733833e331ce8cd35bc6b8f1eabf0b375f0d99896616b4,160,581,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,21663969184442,11490233419358453719344,,,,,False
25545811,0xc430a2dcb9152b23293155435233cbd3da550ad260dee5872be5dbab39dab303,0x28fe2119ab1256df20733833e331ce8cd35bc6b8f1eabf0b375f0d99896616b4,160,621,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801803169108,4668339954846244523046,,,,,False
25545816,0xe1761474f31103cf1abab95b1f8d3dbe6c593bea2297bcddc2d7f4ac618abbf7,0xdd12525378aa9298f3f67357fa3424200ae54da03d9690906241795a660fbad3,25,208,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3915883296637018673473,7388586598883,,,,,False
25545816,0xe1761474f31103cf1abab95b1f8d3dbe6c593bea2297bcddc2d7f4ac618abbf7,0xdd12525378aa9298f3f67357fa3424200ae54da03d9690906241795a660fbad3,25,209,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x5597278e3baa59d53e256db5cbabc9b491499ce5,0x9b533f1ceaa5ceb7e5b8994ef16499e47a66312d,,,0,18000000,9511238976934177,0,False
25545822,0x54ebabfc0670b8735ac8dee688b3aa973074e4fae702f3f04f564c2a5bc9d4d9,0x2d4aa81d1ec5cd3212a4b1e845616c42ef1609d649ee54a651efcfbf9080f693,63,258,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,True,,,1667842717701,1665686138491,,,,,False
25545822,0x54ebabfc0670b8735ac8dee688b3aa973074e4fae702f3f04f564c2a5bc9d4d9,0x2d4aa81d1ec5cd3212a4b1e845616c42ef1609d649ee54a651efcfbf9080f693,63,259,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Swap,True,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,,,0,2649633,2645108,0,False
25545824,0x12bcb02a453d71b71af0eebe1a2d2cbea1c8ae47fd856f8d0b8c6290e86f7690,0x807acdf446d98b64ec0f55d173010fb971f476f993f873806efca68da2817aa0,68,605,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801464165589,4668520305033797956148,,,,,False
25545824,0x12bcb02a453d71b71af0eebe1a2d2cbea1c8ae47fd856f8d0b8c6290e86f7690,0x807acdf446d98b64ec0f55d173010fb971f476f993f873806efca68da2817aa0,68,606,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x423d607bd4e213e9b64a54b324ab7f632feec647,,,0,180350187553433102,339003519,0,False
25545826,0x4f15efd53860207503f12d7ec9e9e4165917f5c2b25c1df09aabce9f36712333,0x529aa7d164b848f5c63e9c503203cddb19db05dfcb26b3458cd9d0d6fa640ab7,36,337,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3915963512347624410426,7388435703014,,,,,False
25545826,0x4f15efd53860207503f12d7ec9e9e4165917f5c2b25c1df09aabce9f36712333,0x529aa7d164b848f5c63e9c503203cddb19db05dfcb26b3458cd9d0d6fa640ab7,36,338,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x6f858f383842c887a82d30b392cfc686938413ec,,,80215710605736953,0,0,150895869,False
25545826,0x4f15efd53860207503f12d7ec9e9e4165917f5c2b25c1df09aabce9f36712333,0x4c211db47624b8ed1dd16b54bed49f8f1dbe0ec174b5b6e200b3a1380b17d8b2,55,366,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801428581839,4668539236430011749608,,,,,False
25545826,0x4f15efd53860207503f12d7ec9e9e4165917f5c2b25c1df09aabce9f36712333,0x4c211db47624b8ed1dd16b54bed49f8f1dbe0ec174b5b6e200b3a1380b17d8b2,55,367,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x423d607bd4e213e9b64a54b324ab7f632feec647,,,0,18931396213793460,35583750,0,False
25545827,0xc730e9530400d1e3eefb1edb4a1b0f4210a69d65d4dab3df9e6eca0da55773c6,0x8d5d9b381a9f376eb3babbdb496b1aaf5667917ef2fc0ca082e25757fa86ee4b,8,89,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801372405650,4668569123802419073241,,,,,False
25545827,0xc730e9530400d1e3eefb1edb4a1b0f4210a69d65d4dab3df9e6eca0da55773c6,0x8d5d9b381a9f376eb3babbdb496b1aaf5667917ef2fc0ca082e25757fa86ee4b,8,90,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x423d607bd4e213e9b64a54b324ab7f632feec647,,,0,29887372407323633,56176189,0,False
25545828,0xc2a1a797a96b82a3c8d5cc72169089add748717130f8c525ceb70efbf35039c0,0xce2283dca15fe0492068251a51b128142a04bdebdff4f67b61a853f7090f30f1,33,223,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3916043731337710786443,7388284807149,,,,,False
25545828,0xc2a1a797a96b82a3c8d5cc72169089add748717130f8c525ceb70efbf35039c0,0xce2283dca15fe0492068251a51b128142a04bdebdff4f67b61a853f7090f30f1,33,224,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x6f858f383842c887a82d30b392cfc686938413ec,,,80218990086376017,0,0,150895865,False
25545831,0xce3866b3711c78f8f65244999a14dbbd0dc6428b86926a561aed8fbdcbe9efe0,0x72a902f0afb814769f2b488c5a16df6ead2e06beeb6dcaed5fceaf734330eaac,140,296,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801192464758,4668664860179356540331,,,,,False
25545831,0xce3866b3711c78f8f65244999a14dbbd0dc6428b86926a561aed8fbdcbe9efe0,0x72a902f0afb814769f2b488c5a16df6ead2e06beeb6dcaed5fceaf734330eaac,140,297,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x423d607bd4e213e9b64a54b324ab7f632feec647,,,0,95736376937467090,179940892,0,False
25545841,0xb5348b796e1be979e2dad2fa8ce1b9aecd7513e4b65f926768a5a48f8da2af35,0xc95aa6044c53ff2b0e55ca5cf5144d43743bb5d207ef7b5ad1443dc1aab55086,174,628,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3916032581309679411119,7388305906939,,,,,False
25545841,0xb5348b796e1be979e2dad2fa8ce1b9aecd7513e4b65f926768a5a48f8da2af35,0xc95aa6044c53ff2b0e55ca5cf5144d43743bb5d207ef7b5ad1443dc1aab55086,174,629,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x6487986a78b126538746937fbd25516971129b3a,0x6487986a78b126538746937fbd25516971129b3a,,,0,21099790,11150028031375324,0,False
25545842,0xe9c50e9713e1ddc835f7a4869fbaff2687253a338951b27900e08a61b430e697,0xcdcb299e565dd0b806b3ab09aa602f26c5d899db983f6c0f5fdebbb67cf449f7,58,64,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,True,,,1667842652774,1665686203530,,,,,False
25545842,0xe9c50e9713e1ddc835f7a4869fbaff2687253a338951b27900e08a61b430e697,0xcdcb299e565dd0b806b3ab09aa602f26c5d899db983f6c0f5fdebbb67cf449f7,58,65,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,,,0,65039,64927,0,False
25545842,0xe9c50e9713e1ddc835f7a4869fbaff2687253a338951b27900e08a61b430e697,0xcdcb299e565dd0b806b3ab09aa602f26c5d899db983f6c0f5fdebbb67cf449f7,58,67,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801192529685,4668664825841619335503,,,,,False
25545842,0xe9c50e9713e1ddc835f7a4869fbaff2687253a338951b27900e08a61b430e697,0xcdcb299e565dd0b806b3ab09aa602f26c5d899db983f6c0f5fdebbb67cf449f7,58,68,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x72ed24bdd9253595bdd01469a15a8852bee7e0da,,,64927,0,0,34337737204828,False
25545846,0x9209430ca0264e26709f4852e99e242851e0a2e18bef1c0c561571de36aa45f7,0x350963c089b2dee3ec5c234a6fe1520a32c664f93f9fa7328d550d490790819d,275,670,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3916019370326805282341,7388330906939,,,,,False
25545846,0x9209430ca0264e26709f4852e99e242851e0a2e18bef1c0c561571de36aa45f7,0x350963c089b2dee3ec5c234a6fe1520a32c664f93f9fa7328d550d490790819d,275,671,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x5597278e3baa59d53e256db5cbabc9b491499ce5,0xfcaeb9e0ef7bb61f24e40ba651b3729975d2570d,,,0,25000000,13210982874128778,0,False
25545849,0xc5324435a4b9aa193cc04320d5eeeca7e4f07b7983f2a160ed3f32f580f0f82d,0x0d173074ddaba467ea15dbcadac6a19f3e8804fd2cf58a1c225d7324956181af,66,111,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801195622495,4668663190157558568458,,,,,False
25545849,0xc5324435a4b9aa193cc04320d5eeeca7e4f07b7983f2a160ed3f32f580f0f82d,0x0d173074ddaba467ea15dbcadac6a19f3e8804fd2cf58a1c225d7324956181af,66,112,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0xb5dcd76a21e2af116b72641354718fcef5cb62ef,0xb5dcd76a21e2af116b72641354718fcef5cb62ef,,,3092810,0,0,1635684060767045,False
25545858,0x6fe638459db9560932f0d9e94b2063c7947f042d13a857451264b50f127482ca,0x19dfb1fb8d674e6dfd221abc3ed35c5a3f8d7946173f9c7ee52c1bba931ab538,0,3,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801156278453,4668684123406007013012,,,,,False
25545858,0x6fe638459db9560932f0d9e94b2063c7947f042d13a857451264b50f127482ca,0x19dfb1fb8d674e6dfd221abc3ed35c5a3f8d7946173f9c7ee52c1bba931ab538,0,4,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,0xe40f64d9926c5c514a0cba558a7543152925e9ba,,,0,20933248448444554,39344042,0,False
25545859,0x31eb6a29365c750a6733dd8dd5a091cc86abfeb8265d7feccd67c91f06e859cc,0xc4d5be545903b3bec3d7015b8db81d03309ca015a90c916f1192aea13e31b8b6,119,258,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801079544160,4668724950915190893776,,,,,False
25545859,0x31eb6a29365c750a6733dd8dd5a091cc86abfeb8265d7feccd67c91f06e859cc,0xc4d5be545903b3bec3d7015b8db81d03309ca015a90c916f1192aea13e31b8b6,119,259,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x423d607bd4e213e9b64a54b324ab7f632feec647,,,0,40827509183880764,76734293,0,False
25545880,0x048233ccc241d5a42bbd5e1fa9ae4cecdc59d90e226cbdd3eea9c4cd8a169cd0,0x7f250e5d6639a8cb0d9961f49dbd31464ae1872e352008d04a41d5c24aa6b104,118,302,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3916030580085749674570,7388309821061,,,,,False
25545880,0x048233ccc241d5a42bbd5e1fa9ae4cecdc59d90e226cbdd3eea9c4cd8a169cd0,0x7f250e5d6639a8cb0d9961f49dbd31464ae1872e352008d04a41d5c24aa6b104,118,303,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x85280c0765d3355200e650fd907fa8286c2e11ab,,,11209758944392229,0,0,21085878,False
25545882,0xbf518716e625aa1a5d935cd629f13d155d677f69a23c717812dcf67c02e394b1,0xdf141aa07cfa6840bfb5482f5459a668febc87fdf226c2a6a8a515f0ef4d45f7,27,35,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3916027875831162041695,7388314938489,,,,,False
25545882,0xbf518716e625aa1a5d935cd629f13d155d677f69a23c717812dcf67c02e394b1,0xdf141aa07cfa6840bfb5482f5459a668febc87fdf226c2a6a8a515f0ef4d45f7,27,36,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x6e8122ade2968594659b46d8177f4de12c25c719,0x6e8122ade2968594659b46d8177f4de12c25c719,,,0,5117428,2704254587632875,0,False
25545888,0x88f4f77aa1d1310dab4a53f0c5947012787164ff0337eb84c910f185a8afdfb2,0xd9dac46bd0e6fba3182e0124048456ab43f40e28c5ddac8020b6b43fb6666bc1,1,4,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801079879578,4668724773519179953051,,,,,False
25545888,0x88f4f77aa1d1310dab4a53f0c5947012787164ff0337eb84c910f185a8afdfb2,0xd9dac46bd0e6fba3182e0124048456ab43f40e28c5ddac8020b6b43fb6666bc1,1,5,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,0xa58bdd0ab5ebbb8dc425090fea8fd0ba969c1668,,,335418,0,0,177396010940725,False
25545899,0x1c0d294697dfe9be0eb50d8d1c8231d28e0cdec64b76124acb04b77f50317482,0x53551b08a84470c9b53d9e1d93636d5d5f06f96f8a8e206197260638123b4bab,31,36,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,True,,,8801082591309,4668723339338259317756,,,,,False
25545899,0x1c0d294697dfe9be0eb50d8d1c8231d28e0cdec64b76124acb04b77f50317482,0x53551b08a84470c9b53d9e1d93636d5d5f06f96f8a8e206197260638123b4bab,31,37,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Swap,True,0x681878dc5abaa70d182b3e1c4d6a3fd1e16922c0,0x681878dc5abaa70d182b3e1c4d6a3fd1e16922c0,,,2711731,0,0,1434180920635295,False
25545900,0xf1a2967ddcc908e103f6d66ded42a2199ff30728ff8cd15352930936fff03fec,0xd3eed5ffa8894b6af63653264e88742d85246b9ba190185208c716eeae1a292b,127,1074,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3916054369949262429816,7388265102702,,,,,False
25545900,0xf1a2967ddcc908e103f6d66ded42a2199ff30728ff8cd15352930936fff03fec,0xd3eed5ffa8894b6af63653264e88742d85246b9ba190185208c716eeae1a292b,127,1075,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x85280c0765d3355200e650fd907fa8286c2e11ab,,,26494118100388121,0,0,49835787,False
25545913,0xf6d039f29d6d619d5de0472a0adc2ab5831da80ecc7a0512b5bb77c266ae4e66,0x87a1d9de00d9084f6136e65af3e4e68062556203ff3184a57a90dc3d99130918,81,347,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,True,,,3916035874393142363996,7388300102702,,,,,False
25545913,0xf6d039f29d6d619d5de0472a0adc2ab5831da80ecc7a0512b5bb77c266ae4e66,0x87a1d9de00d9084f6136e65af3e4e68062556203ff3184a57a90dc3d99130918,81,348,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Swap,True,0x5597278e3baa59d53e256db5cbabc9b491499ce5,0x1f9b4a5ddd586f8471cda36262c52e5872a7d257,,,0,35000000,18495556120065820,0,False
